8,ปลาทูทอดปรุง,"# ปลาทูทอดปรุง
## เครื่องปรุง



- ปลาทูนึ่ง 4 ตัว

- หัวหอมซอย 2 ซ้อนโต๊ะ

- ขิงซอย 2 ซ้อนโต๊ะ

- น้ำปลาดี

- มะนาว

- พริกชี้ฟ้าเขียวแดง



## วิธีทำ



ปปลาทูนึ่ง ทอดให้เหลืองเกรียมแกะเอาแต่เนื้อซีกหนึ่ง คัดเป็น 4 ชิ้น เรียงใส่จานผโรยด้วยหอมซอยหยาบ ๆ ขิงซอยผสมน้ำปลา มะนาว พริกชี้ฟ้าเขียวแดงเผาให้หอม 10 เม็ด หั่นตามขวางตนเข้ากันดีแล้ว เวลาจะรับประทานจึงราดลงบนปลาทู"
9,ต้มยำกะทิ,"# ต้มยำกะทิ
## เครื่องปรุง



- มะพร้าว 1/2 ถ้วยชา

- น้ำ 2 ถ้วย

- ตะไคร้ 1 ต้น

- ใบมะกรูด 3 ใบ

- เนื้อที่จะต้มยำ จะใช้ปลาช่อน ปลากะเบนย่างหรือปลากะทิย่างก็ได้ คะเนเนื้อปลาเมื่อหั่นแล้วสัก 1 ถ้วยชา ถ้าเป็นปลาช่อนมักไม่ใช้หัว

- น้ำพริกเผา

- มะนาว

- น้ำปลา

- ผักชี

- ต้นหอม



## วิธีทำ



คั้นกะทิใส่หม้อ พอไฟเดือดใส่ปลา ทุบตะไคร้ตัดเป็นท่อน ๆ ฉีกใบมะกรูดใส่ไปพร้อม ๆ กัน พอปลาสุกใช้ได้ ปรุงรสด้วยน้ำพริกเผา น้ำปลา มะนาว ตักใส่ชามโรยผักชี กระเทียมเจียว"
10,ไก่ยำ,"# ไก่ยำ
## เครื่องปรุง



- อกไก่ 4 อก

- แป้งสาลีนิดหน่อย

- หอมหัวเล็ก หั่นละเอียด 1 ช้อนหวาน

- หอมใหญ่ หั่นตามขวาง 2 ช้อนโต๊ะ

- ตะไคร้ หั่นฝอย (จอนเขียวอ่อน ๆ) 1 ช้อนโต๊ะ

- กระเทียม 5 กลีบ

- รากผักชี 1 ช้อนหวาน

- น้ำปลา 2 ช้อนโต๊ะ

- มะนาว 1 ช้อนโต๊ะ

- พริกขี้หนู

- ผักชี

- ถั่วลิสง

- ใบผักกาดหอม



## วิธีทำ



อกไก่ล้างสะอาด เลาะเอาแต่เนื้อ ทุบให้นุ่มคลุกด้วยแป้งสาลีหมักไว้ประมาณ 1-2 ชั่วโมง โขลก รากผักชี พริกขี้หนู กระเทียมให้ละเอียด ตักขึ้นใส่ชาม ใส่น้ำปลา น้ำตาล มะนาว รสตามชอบพักไว้ ใบผักกาดหอม เลือกล้างน้ำให้สะอาด พยายามตัดให้เป็นรูปวงกลมเท่า ๆ กันแล้วซ้อนไว้ ก้านผักกาดหอมตัดเล็ก ๆ ยาวคล้ายเชือกวางไว้



นำไก่ไปย่างบนไฟแรงพอสุกนุ่ม อย่าให้แห้งแข็ง แล้วนำมาหั่นเป็นชิ้นเล็ก ๆ เคล้ากับสิ่งที่ผสมไว้ ใส่หอมหัวเล็ก-ใหญ่และตะไคร้ ชิมดูให้ เปรี้ยว เค็มจัด หวานนิดหน่อย ถ้าไม่ชอบหวานไม่ต้องใส่น้ำตาล อย่าให้แฉะ ตักลงใส่ในใบผักกาดหอมเป็นคำ ใช้ก้านวงมัดไว้ ใส่ลงในจานเป็นกะทงโรยด้วยผักชีและถั่วลิสงทอดกรอบ"
11,กล้วยบวชชี,"# กล้วยบวชชี
## เครื่องปรุง



- กล้วยน้ำละว้า 5 ผล

- มะพร้าว 2 ถ้วยชา

- น้ำดอกไม้สด 2 ถ้วยชา

- ถั่วทอง หรือ ถั่วเขียวคั่ว 1 ช้อนพูน

- เกลือ

- น้ำตาล



## วิธีทำ



คั้นกะทิกรองด้วยผ้า หัวกะทิครั้งที่ 1 ใส่ชามไว้ ครั้งที่ 2-3 ใส่หม้อ ปอกกล้วยผ่าซีกแล้วตัดเป็น 2 หรือ 3 ชิ้นใส่ลงใส่หม้อกะทิที่คั้นไว้ ยกขึ้นตั้งไฟ พอกล้วยสุกใส่หัวกะทิที่แบ่งไว้ ตั้งให้เดือดแล้วจึงปรุงรส เค็มหวาน ตามชอบใจ ยกลงได้ ตักใส่ชามโรยถั่ว



**หมายเหตุ** วิธีคั่วถั่ว ใช้ถั่วทองหรือถั่วเขียว ล้างให้สะอาด ซาวให้หมดผงดำ สงขึ้นจากน้ำใส่กะทะคั่วให้เหลือง (อย่าให้ถึงเปลือกดำ) ใส่ครก ใช้ลูกครกคนให้แตกเป็น 2 ซีก ตักใส่ตะแกรงหรือจาน ฝัดให้เปลือกออกจนหมด"
12,แกงคั่วฟักทองกับกุ้งตะเข็บ,"# แกงคั่วฟักทองกับกุ้งตะเข็บ
## เครื่องปรุง



- ฟักทองหั่นแล้ว 2 ถ้วยพูน

- กุ้งปอกแล้ว 1 ถ้วย

- เกลือ 1 ช้อนโต๊ะ

- กะปิ 1 ช้อนชา

- พริกแห้ง 5 เม็ด

- ข่า 7 แว่น

- ตะไคร้ 1 ช้อนโต๊ะ

- หัวหอม 15 หัวกลาง ๆ

- กระเทียม 15 กลีบกลาง ๆ

- ปลาย่างหรือกุ้งสดหรือกุ้งแห้ง 1/4 ถ้วย

- มะพร้าว 1/2 กิโลกรัม

- น้ำปลา



## วิธีทำ



ปอกฟักทองหั่นล้างใส่ชามพักไว้ กุ้งที่จะใส่แกงนั้นอย่าให้เล็กนัก (ที่เล็กมากควรเลือกไว้โขลกน้ำแกง) ล้างให้สะอาดแล้วจึงปอก ปอกแล้วจึงผ่าหลังให้เอ็นขาด (เมื่อสุกแล้วจะเป็นก้อนกลมน่ารับประทาน) และเขี่ยเส้นดำ ๆ ทิ้งเสียด้วย



ฉีกพริกแช่น้ำไว้สักครู่ และถ่ายน้ำเสียสักครั้งหนึ่งหรือสองครั้ง บีบน้ำให้แห้ง ใส่ครกโขลกพร้อมกับ เกลือ ข่า ตะไคร้ จนละเอียดดีแล้วจึงใส่หัวหอม กะปิโขลกต่อไปให้ละเอียด แล้วใส่กุ้งตัวเล็ก ๆ ที่เลือกไว้ตามส่วนที่กำหนดไว้ในเครื่องปรุง คั้นกะทิใส่หม้อต่อไป คอยคนไว้อย่าให้เป็นลูก พอแตกมันเล็กน้อยยกลง ตักหัวกะทิใส่กะทะตั้งไฟ ตักน้ำพริกใส่ลงผัดให้หอม สุกแล้วตักใส่หม้อกะทิแล้วยกขึ้นตั้งไฟ คนน้ำพริกและกะทิให้เข้ากัน ก็ใส่ฟักทองปิดฝาให้เดือด แล้วปิดฝาคนดู เมื่อฟักทองสุกจึงปรุงรส ชิมดูแล้วใส่กุ้งให้เดือดทั่ว กุ้งสุกก็ใช้ได้"
13,ไส้กรอกหมู,"# ไส้กรอกหมู (ไทย)
## เครื่องปรุง



- เนื้อหมูหั่นสี่เหลี่ยมลูกบาศก์ขนาด 1.05 3 ถ้วย

- มันหมูหั่นเหมือนเนื้อหมู 1/2 ถ้วย

- มะพร้าวขูดแล้ว 1/2 กิโลกรัม

- ไส้หมู 1/2 กิโลกรัม

- เนื้อปูทะเล หรือกุ้ง 1 ถ้วย

- มันแกวต้มสุกหั่นเป็นฝอย ๆ 1 ถ้วย (ถ้าไม่มีมันแกวใช้ฟักเขียวต้มสุกแทน)

- ไข่เป็ด 2 ฟอง

- ต้นหอมผักชีหั่นแล้ว (ต้นหอมมากกว่า) 1 ถ้วย

- น้ำมันหมู 2 ช้อนโต๊ะ

- น้ำปลาดี



## เครื่องปรุงน้ำพริก



- พริกแห้ง 5-7 เม็ด

- หัวหอม (ขนาดกลาง) 25 หัว

- กระเทียม (ขนาดกลาง) 20 กลีบ

- ตะไคร้ต้นใหญ่ 1 ต้น

- ข่า 5 แว่น

- พริกไทย 9 เม็ด

- รากผักชีหั่นละเอียด 1 ช้อนชา

- ถั่วยี่สงคั่วใหม่ ๆ 1/4 ถ้วย

- เกลือเม็ด 1 ช้อนโต๊ะ



## วิธี



ต้มมันแกวหั่น เตรียมเครื่องปรุง พริกแห้ง เกลือเม็ด รากผักชี ข่า พริกไทย ตะไคร้ หัวหอม กระเทียม ถั่วยี่สง โดยฉีกพริกแห้งลอกเมล็ดล้าง แล้วปอกและหั่นอย่างอื่นใส่ครกโขลกให้ละเอียด เว้นแต่ถั่วยี่วงต้องใส่หลังที่สุดเมื่อเครื่องอื่นละเอียดหมดแล้ว มิฉะนั้นถั่วยี่สงจะทำให้เหนียวโขลกลำบาก หั่นเนื้อหมู มันหมู ปูทะเลเลือกใช้แต่เนื้อบี้ให้กระจาย (ซื้อปูที่ต้มแล้ว) รวมเนื้อหมู มันหมูปูทะเล มันแกว เครื่องที่โขลกใส่ชามอ่างไว้ คั้นกะทิน้ำที่ 1 และที่ 2 รวมกันไว้ (อย่าให้น้ำมากนัก) ส่วนหางครั้งที่ 3 ที่ 4 ใส่น้ำมากได้ คั้นไว้ต่างหาก แล้วตักหัวกะทิใส่อ่างหมู ละลายเครื่องน้ำพริกให้หมดเติมกะทิให้แฉะ ๆ ปรุงรสด้วยน้ำปลาน้ำนิดหน่อยพอให้กลมกล่อมคนให้เข้ากันดี ต่อยไข่ใส่คนให้ทั่วโรยผักชีต้นหอมโรยให้ทั่ว แล้วบรรจุไส้ได้ (เมื่อก่อนบรรจุต้องคนให้ทั่วอีกครั้ง ถ้ากะทิไม่ชุ่มต้องตักน้ำกะทิที่มีอยู่เดิมลงอีก)



## วิธีบรรจุ



ไส้หมูที่ตากแห้งไว้แล้วตามวิธีล้างไส้ นำมาชุบน้ำตัดรอยผูกหัวท้ายทิ้งเสีย ล้างให้สะอาดและนุ่ม ตัดเป็นท่อน ๆ สั้น ๆ ตามต้องการให้สะดวกแก่การปิ้ง เมื่อตัดไส้ตามต้องการเสร็จแล้ว ก็จับกรวยสำหรับใส่ไส้กรอก เปิดไส้ออกสอดปลายกรวยลงในไส้รูดไส้ให้ขึ้นไปติดย่น ๆ ที่ก้นกรวย จนไส้เหลือสัก 6 เซนติเมตร จึงตักหมูที่ผสมไว้ใส่ในกรวย ใช้ไม้กลมได้ขนาดพอดีกับปลายกรวยยาวประมาณ 25 เซนติเมตร กระทุ้งเครื่องผสมให้ลงไปในไส้พอดีกับเนื้อ และคอยดึงไส้ให้เลื่อนออกไปพอเหมาะกัน อย่าให้แน่นหรือหลวมเกินไป เมื่อเต็มก็ถอดออกผูกหัวท้านอย่าให้น้ำกะทิไหลไปเสียหมด และทำดังนี้ต่อไปจนหมดส่วนผสม ก่อนจะปิ้งจะต้องล้างไส้กรอกแล้วให้สะอาด แต่อย่าแช่ไว้ในน้ำนาน ต้องล้างอย่างเร็ว คือพอจุ่มลงในน้ำแล้วยกขึ้นเท่านั้น แล้วนำไปนึ่ง ผึ่งให้แห้ง แล้วนำไปปิ้งอีกทีหนึ่ง



## วิธีปิ้ง



ใช้ตารางใหญ่หน่อยวางบนเตาขนาดกว้างพอเหมาะกับตารางนั้น ใส่ไฟอย่าให้แรงเกินไป การวางตารางต้องให้สูงห่างจากไฟราว 18-19 เซนติเมตร เมื่อวางไส้กรอกแล้วต้องระวังกลับไฟรอบ ๆ ตัว เมื่อเห็นผิวแห้งน้ำแล้ว จงฉีกใบตองเป็นฝอยหยาบ ๆ ผูกปลายอีกทางหนึ่งให้แน่นใช้ทางฝอยจุ่มน้ำมันหมูทาให้ทั่ว ใช้ใบตองสดทั้งใบไม่เลื่อยก้านคลุมให้มิด ใช้กากมะพร้าว (ทีคั้นกะทิแล้ว) ค่อยโรยทีละน้อย อย่าให้ไฟลุกได้เป็นอันขาด เมื่อเห็นเหลืองทั่วกัน และน้ำข้างในไส้แห้งแล้วก็ปล่อยให้ไฟแรงขึ้นได้บ้างเล็กน้อยมิฉะนั้นไส้กรอกจะแตก การปิ้งไส้กรอกหมูนี้ต้องระวังมากอยู่นิ่งไม่ได้ ต้องคอยกลับเสมอปิด ๆ เปิด ๆ ใบตองที่คลุมไปจนกว่าไส้กรอกจะเกรียมกรอบต้องกินเวลานานมาก การใส่ไฟก็ต้องค่อย ๆ ให้ไฟแรงขึ้นทีละน้อย ถ้ายังเห็นมีน้ำข้างในเดือดอยู่ อย่าปล่อยให้ไฟแรงเป็นอันขาด



**หมายเหตุ** จะใช้อบแทนวิธีปิ้งก็ได้ แต่ต้องใช้ไฟอ่อนมากประมาณ 1 ชั่วโมง แล้วค่อย ๆ เพิ่มไฟทีละน้อยจนกระทั่งเกรียม"
14,เมี่ยงปลาทู,"# เมี่ยงปลาทู
## เครื่องปรุง



- เนื้อปลาที่แกะไม่มีหนังไม่มีก้างแล้ว 1/2 ถ้วย

- เนื้อหมูปนมันต้มหั่นเล็ก ๆ ยาว ๆ 1/2 ถ้วย

- หัวหอมเล็กซอย 1/4 ถ้วย

- ขิงสดหั่นฝอย 1/4 ถ้วย

- ผิวส้มซ่า 1 ซ้อนชาพูน

- ผิวมะนาวหั่นฝอย 1 ซ้อนชาปาด

- เนื้อส้มซ่าแกะเป็นหลีบให้กระจาย 1/2 ถ้วย

- ถั่วลิสงคั่ว 1/2 ถ้วย

- ข้าวคั่วหรือผงขนมปังครีมฉคร็กเก้อร์

- ผักซีหั่นโรยหน้า ๅ 1 ซ้อนชา

- พริกสดเหลือป่น

- ต้นผักกาดหอม 2 ต้น



## วิธีทำ



ปลาทูนึ่ง (หรือปลาอื่นก็ได้) ทอดแล้วลอกหน้าออกและแกะเนื้อเก็บก้างให้หมด บี้เนื้อให้กระจาย (ไม่ให้ละเอียด) ถ้าปลาไม่เค็ม ใส่เกลือป่นตามต้องการ บีบมะนาวโรยให้ทั่วเคล้าให้กระจาย ถ้าแฉะจึงใส่ผงขนมปังเจือข้าวคั่วป่นละเอียด ใส่เนื้อหมูที่หั่นไว้ เนื้อส้มซ่า ขิง หัวหอม ชิมรสเปรี้ยวเค็มเท่านั้นไม่ต้องใส่น้ำตาล จัดใส่ภาชนะโรยถั่วลิสงคั่วแกะสองซีกตัด 2 ท่อนให้ทั่ว แล้วจึงโรยผักซี พริกสด รับประทานกับใบทองหลางไทยอ่อนหรือผักกาดหอม"
15,นกพิราบตุ๋น,"# นกพิราบตุ๋น
## เครื่องปรุง



- ฟักเขียว 1/2 ผล

- นกพิราบ 1 ตัว

- หอมใหญ่ 1 หัว

- ถั่วฝักสั้น (ถั่วแขก) 6 ฟัก

- หัวแครอท 1 หัว (ถ้าไม่มีหัวแครอทใช้หัวผักกาดขาวอย่างอ่อนผิวใสก็ได้ 1/2 หัว)

- ผงอร่อย 1 ช้อนชา

- เกลือ

- พริกไทย

- ซีอิ้วใส



## วิธีทำ



ฟักขูดผิวเขียวออกแกะสลักเป็นลวดลายอะไรก็ได้ แต่อย่าให้ลึกนัก ฝานทางปลายให้ตั้ง ตัดไส้ออกขูดให้เกลี้ยง อย่าให้บางนัก ลอกเอ็นถั่ว ล้างหัวแครอทให้สะอาด ตักน้ำใส่หม้อใส่เกลือสัก 2 เมล็ดตั้งไฟพอเดือด ใส่ถั่วกับหัวแครอทลงต้มจนสุก (ห้ามปิดฝา) ปอกหอมหั่นตามยาวหัวเป็นเซี่ยวอย่าให้บางนัก ทำนกเก็บขนให้เกลี้ยง ผ่าท้องควักไส้ออกล้างให้สะอาด ตัดหัวและเท้าออก ขัดปีก คอและขาให้น่าดู หั่นถั่วเล็ก ๆ เท่าเมล็ดถั่วกระป๋อง ปอกหัวแครอทแล้วหั่นเป็นสี่เหลี่ยมลูกบาศก์โตกว่าถั่วเล็กน้อย จัดนกและผักที่เตรียมไว้ใส่ภาชนะอย่างไหนก็ได้ โรยเกลือพริกไทยพอควรไม่ต้องปิดฝา วางในลังถึงนึ่ง 1 ชั่วโมงแล้วจัดตักขึ้น จัดลงในผลฟักทั้งเนื้อทั้งน้ำ ปรุงรสด้วยซีอิ้วและผงอร่อยชิมดีแล้วนึ่งต่อไปอีก 30 - 45 นาที ให้ฟักสุกใช้ได้"
16,ปลากุเลาทอดปรุงหน้า,"# ปลากุเลาทอดปรุงหน้า
## เครื่องปรุง



- ปลากุเลา 1 ชิ้นตามต้องการ

- กุ้งใหญ่ หรือ กุ้งตะเข็บพอเหมาะกับปลากุเลาชิ้นใหญ่หรือเล็ก

- หัวหอมหั่นแล้วกองเท่ากุ้ง

- ผักชีนิดหน่อย กะพอดีโรยหน้ากุ้ง

- น้ำส้มสายชู

- น้ำตาล

- พริกชี้ฟ้าเหลือง

- น้ำมันหมูพอทอดปลากุเลา



## วิธีทอด



ตัดปลากุเลา 1 ชิ้นตามต้องการ ล้างให้หมดขี้เกลือ บั้งให้เป็นตาสี่เหลี่ยมเฉียงไปเฉียงมา พอสุกตักขึ้นใส่จาน ตักน้ำมันขึ้นเสียบ้าง เหลือไว้พอผัดกุ้ง หั่นหอมสี่เหลี่ยมเล็ก กุ้งล้างสะอาดแล้วจึงปอกสับละเอียดใส่กะทะพร้อมกับหัวหอมผัดพอสุกใส่น้ำส้มพอเปรี้ยว น้ำตาลเล็กน้อย ตักโรยบนชิ้นปลาหนาหน่อย โรยผักชี พริกสดหั่น"
17,ห่อหมกหอยแมลงภู่,"# ห่อหมกหอยแมลงภู่
## เครื่องปรุง



- หอยแมลงภู่สดตัวงาม ๆ 2 ถ้วยตวง

- กล่ำปลีขนาดเล็ก 1 หัว

- ไข่เป็ดขนาดกลาง 2 ฟอง

- หัวกะทิข้น ๆ 1 ถ้วยตวง

- ดอกโสน

- โหระพา

- ต้นหอม

- ผักชี

- ใบมะกรูด

- พริกแดง



## น้ำพริกเครื่องปรุง



- พริกแห้งอย่างดีขนาดใหญ่ 1 เม็ด

- ตะไคร้หั่นแล้ว 2 ช้อนโต๊ะพูน

- หอม 5 กลีบ

- กระเทียมขนาดกลาง 3 หัว

- ข่า 5 แว่น

- ผิวมะกรูดหั่นละเอียด 1/2 ช้อนชา

- รากผักชี 1 ช้อนโต๊ะ

- พริกไทย 11 เม็ด

- เกลือเม็ด 1 ช้อนชา

- กะปิดำ 1/2 ช้อนชา



## วิธีทำ



ล้างหอยแมลงภู่ให้สะอาด แล้วสงขึ้นใส่กระชอนไว้ให้แห้งน้ำพริกแห้งผ่าเอาเม็ดออกล้างน้ำ หั่นตะไคร้ ข่า ผิวมะกรูด รากผักชี (ให้มีต้นติดอยู่ด้วย) หอมกระเทียมหั่นตามขวางกลีบ อย่าปอกเปลือกออกหมด ตวงตามส่วน พริกไทย เกลือ กะปิตวงตามส่วน รวมกันโขลกละเอียด กะหล่ำปลีหั่นเป็นฝอยหยาบ ๆ ยาวขนาด 2 เซนติเมตร ลวกพอสุกบีบน้ำออกให้แห้ง คั้นกะทิข้น ๆ อย่าให้หางกะทิมากนัก แบ่งหัวกะทิตั้งไฟคนพอเดือดไว้หยอดหน้าพักไว้ ตวงกะทิข้น ๆ 2 ถ้วย ใส่เครื่องน้ำพรอกที่โขลกละเอียดลงละลายให้เข้ากัน ใส่กะหล่ำปลีที่ลวกไว้ คนให้น้ำพริกเข้ากันจนข้น ใส่น้ำปลาดี ปรุงรสตามชอบ ใส่หอยแมลงภู่ที่สะเด็ดน้ำแล้ว ต่อยไข่ใส่ลง แล้วใช้ซ่อมค่อย ๆ คนพอไข่แตกเข้ากันดี อย่าคนมาก เด็ดอกโสนล้างน้ำให้สะอาด และใบโหระพา รองก้นภาชนะที่ใช้นิ่ง ตักหอบแมลงภู่ที่ผสมไว้แล้ว ใส่ลงหยอดหัวกะทิ โรยหน้าด้วยต้นหอม ผักชี ใบมะกรูด พริกแดงหั่นละเอียดพองาม นึ่งไฟแรง 15 นาที



**หมายเหตุ** เวลากวน กวนมากไม่ดี นึ่งนานเกินไป น้ำจะออกมาทำให้ไม่อร่อย"
18,งบไก่,"# งบไก่
## เครื่องปรุง



- ไก่ 1 ตัว

- ไข่ไก่ 2 ฟอง

- มะพร้าว 1/2 กิโลกรัม

- ใบโหระพา

- ใบมะกรูด

- ผักชี



## เครื่องน้ำพริก



- หัวหอม 5 หัว

- กระเทียม 7 หัว

- พริกแห้ง 1 เม็ดเล็ก

- ข่า 3 แว่น

- ตะไคร้ต้นเล็ก 1 ต้น

- รากผักชี 10 ราก

- พริกไทย 3 เม็ด

- เกลือ

- น้ำเคยดีพอควร



## วิธีทำ



โขลกเครื่องน้ำพริกตามส่วนให้ละเอียดแล้ว ไก่ล้างสะอาดแล้วเราะเอาแต่เนื้อ หั่นขวางเนื้อให้บางที่สุด มะพร้าวคั้นให้ค่น ตวงให้ได้ 2 ถ้วย แบ่งหัวกะทิไว้แต่งหน้า 4 ช้อนโต๊ะตั้งไฟคนให้ค่น กะทิที่เหลือผสมกับเนื้อไก่คนให้เข้ากัน ใส่น้ำพริกที่โขลกละเอียด คนจนเข้ากันเมื่อค่นดีปรุงรสด้วยน้ำปลา แล้วทำใบตองซ้อนกัน 4 ชั้นเป็นรูปสี่เหลี่ยม ใบโหระพาเด็ดวางลงในใบตอง แล้วตักเนื้อไก่ที่คนไว้บนใบโหระพาแต่งหน้าด้วยหัวกะทิ ใบมะกรูดหั่นฝอย ผักชีพริกแดงหั่นฝอยห่อเป็นสี่เหลี่ยมแบน ๆ วางบนตารางปิ้งกลับข้างละ 15 นาที"
